MNIX,MNIY,MNIZ,BA,TALX,TALY,TALZ
-49,37,13,Left-dlPFC(lat) (46),-48,35,13
-49,37,19,Left-dlPFC(lat) (46),-48,36,19
-49,37,25,Left-dlPFC(dorsal) (9),-48,36,24
-49,37,31,Outside defined BAs,-48,37,29
-49,37,37,Outside defined BAs,-48,37,34
-49,37,43,Outside defined BAs,-48,38,39
-49,37,49,Outside defined BAs,-48,38,44
-49,37,55,Outside defined BAs,-48,39,49
-49,37,61,Outside defined BAs,-48,39,54
-49,37,67,Outside defined BAs,-48,40,59
-49,43,-53,Outside defined BAs,-48,36,-46
-49,43,-47,Outside defined BAs,-48,36,-40
-49,43,-41,Outside defined BAs,-48,37,-35
-49,43,-35,Outside defined BAs,-48,37,-29
-49,43,-29,Outside defined BAs,-48,37,-24
-49,43,-23,Outside defined BAs,-48,38,-18
-49,43,-17,Outside defined BAs,-48,38,-13
-49,43,-11,Outside defined BAs,-48,39,-7
-49,43,-5,Left-ParsOrbitalis (47),-48,39,-2
-49,43,1,Left-dlPFC(lat) (46),-48,40,2
-49,43,7,Left-dlPFC(lat) (46),-48,41,8
-49,43,13,Left-dlPFC(lat) (46),-48,41,13
-49,43,19,Left-AntPFC (10),-48,42,18
-49,43,25,Outside defined BAs,-48,42,24
-49,43,31,Outside defined BAs,-48,43,29
-49,43,37,Outside defined BAs,-48,43,34
-49,43,43,Outside defined BAs,-48,44,39
-49,43,49,Outside defined BAs,-48,44,44
-49,43,55,Outside defined BAs,-48,45,49
-49,43,61,Outside defined BAs,-48,45,54
-49,43,67,Outside defined BAs,-48,46,59
-49,49,-53,Outside defined BAs,-48,42,-46
-49,49,-47,Outside defined BAs,-48,42,-40
-49,49,-41,Outside defined BAs,-48,43,-35
-49,49,-35,Outside defined BAs,-48,43,-30
-49,49,-29,Outside defined BAs,-48,44,-24
-49,49,-23,Outside defined BAs,-48,44,-19
-49,49,-17,Outside defined BAs,-48,45,-13
-49,49,-11,Outside defined BAs,-48,45,-8
-49,49,-5,Left-AntPFC (10),-48,46,-2
-49,49,1,Left-dlPFC(lat) (46),-48,46,2
-49,49,7,Outside defined BAs,-48,47,7
-49,49,13,Outside defined BAs,-48,47,13
-49,49,19,Outside defined BAs,-48,48,18
-49,49,25,Outside defined BAs,-48,48,23
-49,49,31,Outside defined BAs,-48,49,28
-49,49,37,Outside defined BAs,-48,49,34
-49,49,43,Outside defined BAs,-48,50,39
-49,49,49,Outside defined BAs,-48,50,44
-49,49,55,Outside defined BAs,-48,51,49
-49,49,61,Outside defined BAs,-48,51,54
-49,49,67,Outside defined BAs,-48,52,59
-49,55,-53,Outside defined BAs,-48,48,-46
-49,55,-47,Outside defined BAs,-48,49,-41
-49,55,-41,Outside defined BAs,-48,49,-35
-49,55,-35,Outside defined BAs,-48,49,-30
-49,55,-29,Outside defined BAs,-48,50,-25
-49,55,-23,Outside defined BAs,-48,50,-19
-49,55,-17,Outside defined BAs,-48,51,-14
-49,55,-11,Outside defined BAs,-48,51,-8
-49,55,-5,Outside defined BAs,-48,52,-3
-49,55,1,Outside defined BAs,-48,52,2
-49,55,7,Outside defined BAs,-49,53,7
-49,55,13,Outside defined BAs,-49,53,12
-49,55,19,Outside defined BAs,-49,54,18
-49,55,25,Outside defined BAs,-49,54,23
-49,55,31,Outside defined BAs,-49,55,28
-49,55,37,Outside defined BAs,-48,55,33
-49,55,43,Outside defined BAs,-48,56,38
-49,55,49,Outside defined BAs,-48,56,43
-49,55,55,Outside defined BAs,-48,57,48
-49,55,61,Outside defined BAs,-48,57,53
-49,55,67,Outside defined BAs,-48,58,58
-49,61,-53,Outside defined BAs,-48,54,-46
-49,61,-47,Outside defined BAs,-48,55,-41
-49,61,-41,Outside defined BAs,-48,55,-35
-49,61,-35,Outside defined BAs,-48,56,-30
-49,61,-29,Outside defined BAs,-48,56,-25
-49,61,-23,Outside defined BAs,-48,56,-19
-49,61,-17,Outside defined BAs,-48,57,-14
-49,61,-11,Outside defined BAs,-48,57,-9
-49,61,-5,Outside defined BAs,-48,58,-3
-49,61,1,Outside defined BAs,-49,58,1
-49,61,7,Outside defined BAs,-49,59,7
-49,61,13,Outside defined BAs,-49,60,12
-49,61,19,Outside defined BAs,-49,60,17
-49,61,25,Outside defined BAs,-49,61,22
-49,61,31,Outside defined BAs,-49,61,28
-49,61,37,Outside defined BAs,-48,62,33
-49,61,43,Outside defined BAs,-48,62,38
-49,61,49,Outside defined BAs,-48,63,43
-49,61,55,Outside defined BAs,-48,63,48
-49,61,61,Outside defined BAs,-48,63,53
-49,61,67,Outside defined BAs,-48,64,58
-49,67,-53,Outside defined BAs,-49,60,-46
-49,67,-47,Outside defined BAs,-49,61,-41
-49,67,-41,Outside defined BAs,-48,61,-36
-49,67,-35,Outside defined BAs,-48,62,-30
-49,67,-29,Outside defined BAs,-48,62,-25
-49,67,-23,Outside defined BAs,-48,63,-20
-49,67,-17,Outside defined BAs,-48,63,-14
-49,67,-11,Outside defined BAs,-48,64,-9
-49,67,-5,Outside defined BAs,-49,64,-3
-49,67,1,Outside defined BAs,-49,65,1
-49,67,7,Outside defined BAs,-49,65,6
-49,67,13,Outside defined BAs,-49,66,12
-49,67,19,Outside defined BAs,-49,66,17
-49,67,25,Outside defined BAs,-49,67,22
-49,67,31,Outside defined BAs,-49,67,27
-49,67,37,Outside defined BAs,-48,68,33
-49,67,43,Outside defined BAs,-48,68,38
-49,67,49,Outside defined BAs,-48,69,43
-49,67,55,Outside defined BAs,-48,69,48
-49,67,61,Outside defined BAs,-48,70,53
-49,67,67,Outside defined BAs,-48,70,58
-49,73,-53,Outside defined BAs,-49,67,-46
-49,73,-47,Outside defined BAs,-49,67,-41
-49,73,-41,Outside defined BAs,-49,68,-36
-49,73,-35,Outside defined BAs,-49,68,-30
-49,73,-29,Outside defined BAs,-49,68,-25
-49,73,-23,Outside defined BAs,-49,69,-20
-49,73,-17,Outside defined BAs,-49,69,-14
-49,73,-11,Outside defined BAs,-49,70,-9
-49,73,-5,Outside defined BAs,-49,70,-3
-49,73,1,Outside defined BAs,-49,71,1
-49,73,7,Outside defined BAs,-49,71,6
-49,73,13,Outside defined BAs,-49,72,12
-49,73,19,Outside defined BAs,-49,72,17
-49,73,25,Outside defined BAs,-49,73,22
-49,73,31,Outside defined BAs,-49,73,27
-49,73,37,Outside defined BAs,-48,74,32
-49,73,43,Outside defined BAs,-48,74,37
-49,73,49,Outside defined BAs,-48,75,43
-49,73,55,Outside defined BAs,-48,75,48
-49,73,61,Outside defined BAs,-48,76,53
-49,73,67,Outside defined BAs,-48,76,58
-43,-107,-53,Outside defined BAs,-42,-107,-42
-43,-107,-47,Outside defined BAs,-42,-107,-36
-43,-107,-41,Outside defined BAs,-42,-106,-31
-43,-107,-35,Outside defined BAs,-42,-106,-25
-43,-107,-29,Outside defined BAs,-42,-106,-20
-43,-107,-23,Outside defined BAs,-42,-105,-15
-43,-107,-17,Outside defined BAs,-42,-105,-9
-43,-107,-11,Outside defined BAs,-42,-104,-4
-43,-107,-5,Outside defined BAs,-42,-104,1
-43,-107,1,Outside defined BAs,-42,-103,6
-43,-107,7,Outside defined BAs,-42,-103,11
-43,-107,13,Outside defined BAs,-42,-102,16
-43,-107,19,Outside defined BAs,-42,-102,21
-43,-107,25,Outside defined BAs,-42,-102,26
-43,-107,31,Outside defined BAs,-42,-101,31
-43,-107,37,Outside defined BAs,-42,-101,36
-43,-107,43,Outside defined BAs,-42,-100,41
-43,-107,49,Outside defined BAs,-42,-100,46
-43,-107,55,Outside defined BAs,-42,-99,52
-43,-107,61,Outside defined BAs,-41,-99,57
-43,-107,67,Outside defined BAs,-41,-99,62
-43,-101,-53,Outside defined BAs,-42,-102,-42
-43,-101,-47,Outside defined BAs,-42,-101,-36
-43,-101,-41,Outside defined BAs,-42,-101,-31
-43,-101,-35,Outside defined BAs,-42,-100,-25
-43,-101,-29,Outside defined BAs,-42,-100,-20
-43,-101,-23,Outside defined BAs,-42,-99,-15
-43,-101,-17,Outside defined BAs,-42,-99,-9
-43,-101,-11,Outside defined BAs,-42,-99,-4
-43,-101,-5,Outside defined BAs,-42,-98,0
-43,-101,1,Outside defined BAs,-42,-98,6
-43,-101,7,Outside defined BAs,-42,-97,11
-43,-101,13,Outside defined BAs,-42,-97,16
-43,-101,19,Outside defined BAs,-42,-96,21
-43,-101,25,Outside defined BAs,-42,-96,26
-43,-101,31,Outside defined BAs,-42,-96,31
-43,-101,37,Outside defined BAs,-42,-95,36
-43,-101,43,Outside defined BAs,-42,-95,41
-43,-101,49,Outside defined BAs,-42,-94,46
-43,-101,55,Outside defined BAs,-42,-94,51
-43,-101,61,Outside defined BAs,-42,-93,57
-43,-101,67,Outside defined BAs,-42,-93,62
-43,-95,-53,Outside defined BAs,-42,-96,-42
-43,-95,-47,Outside defined BAs,-42,-96,-36
-43,-95,-41,Outside defined BAs,-43,-95,-31
-43,-95,-35,Outside defined BAs,-43,-95,-26
-43,-95,-29,Outside defined BAs,-43,-94,-20
-43,-95,-23,Outside defined BAs,-43,-94,-15
-43,-95,-17,Outside defined BAs,-43,-94,-9
-43,-95,-11,Outside defined BAs,-43,-93,-4
-43,-95,-5,Outside defined BAs,-43,-93,0
-43,-95,1,Outside defined BAs,-43,-92,5
-43,-95,7,Outside defined BAs,-43,-92,11
-43,-95,13,Outside defined BAs,-43,-91,16
-43,-95,19,Outside defined BAs,-43,-91,21
-43,-95,25,Outside defined BAs,-43,-91,26
-43,-95,31,Outside defined BAs,-43,-90,31
-43,-95,37,Outside defined BAs,-42,-90,36
-43,-95,43,Outside defined BAs,-42,-89,41
-43,-95,49,Outside defined BAs,-42,-89,46
-43,-95,55,Outside defined BAs,-42,-88,51
-43,-95,61,Outside defined BAs,-42,-88,56
-43,-95,67,Outside defined BAs,-42,-87,61
-43,-89,-53,Outside defined BAs,-43,-91,-42
-43,-89,-47,Outside defined BAs,-43,-90,-37
-43,-89,-41,Outside defined BAs,-43,-90,-31
-43,-89,-35,Outside defined BAs,-43,-89,-26
-43,-89,-29,Outside defined BAs,-43,-89,-20
-43,-89,-23,Outside defined BAs,-43,-88,-15
-43,-89,-17,Outside defined BAs,-43,-88,-9
-43,-89,-11,Outside defined BAs,-43,-88,-4
-43,-89,-5,Left-SecVisual (18),-43,-87,0
-43,-89,1,Left-SecVisual (18),-43,-87,5
-43,-89,7,Outside defined BAs,-43,-86,10
-43,-89,13,Outside defined BAs,-43,-86,16
-43,-89,19,Outside defined BAs,-43,-86,21
-43,-89,25,Outside defined BAs,-43,-85,26
-43,-89,31,Outside defined BAs,-43,-85,31
-43,-89,37,Outside defined BAs,-43,-84,36
-43,-89,43,Outside defined BAs,-43,-84,41
-43,-89,49,Outside defined BAs,-42,-83,46
-43,-89,55,Outside defined BAs,-42,-83,51
-43,-89,61,Outside defined BAs,-42,-82,56
-43,-89,67,Outside defined BAs,-42,-82,61
-43,-83,-53,Outside defined BAs,-43,-85,-42
-43,-83,-47,Outside defined BAs,-43,-85,-37
-43,-83,-41,Outside defined BAs,-43,-84,-31
-43,-83,-35,Outside defined BAs,-43,-84,-26
-43,-83,-29,Outside defined BAs,-43,-83,-20
-43,-83,-23,Outside defined BAs,-43,-83,-15
-43,-83,-17,Outside defined BAs,-43,-83,-10
-43,-83,-11,Left-VisualAssoc (19),-43,-82,-4
-43,-83,-5,Left-VisualAssoc (19),-43,-82,0
-43,-83,1,Left-SecVisual (18),-43,-81,5
-43,-83,7,Left-VisualAssoc (19),-43,-81,10
-43,-83,13,Left-VisualAssoc (19),-43,-81,16
-43,-83,19,Left-VisualAssoc (19),-43,-80,21
-43,-83,25,Left-VisualAssoc (19),-43,-80,26
-43,-83,31,Outside defined BAs,-43,-79,31
-43,-83,37,Outside defined BAs,-43,-79,36
-43,-83,43,Outside defined BAs,-43,-78,41
-43,-83,49,Outside defined BAs,-43,-78,46
-43,-83,55,Outside defined BAs,-43,-77,51
-43,-83,61,Outside defined BAs,-42,-77,56
-43,-83,67,Outside defined BAs,-42,-76,61
-43,-77,-53,Outside defined BAs,-43,-80,-42
-43,-77,-47,Outside defined BAs,-43,-79,-37
-43,-77,-41,Outside defined BAs,-43,-79,-31
-43,-77,-35,Outside defined BAs,-43,-78,-26
-43,-77,-29,Outside defined BAs,-43,-78,-21
-43,-77,-23,Outside defined BAs,-43,-77,-15
-43,-77,-17,Left-VisualAssoc (19),-43,-77,-10
-43,-77,-11,Left-VisualAssoc (19),-43,-77,-4
-43,-77,-5,Left-VisualAssoc (19),-43,-76,0
-43,-77,1,Left-VisualAssoc (19),-43,-76,5
-43,-77,7,Left-VisualAssoc (19),-43,-75,10
-43,-77,13,Left-VisualAssoc (19),-43,-75,16
-43,-77,19,Left-VisualAssoc (19),-43,-75,21
-43,-77,25,Left-VisualAssoc (19),-43,-74,25
-43,-77,31,Left-AngGyrus (39),-43,-74,30
-43,-77,37,Left-AngGyrus (39),-43,-73,35
-43,-77,43,Outside defined BAs,-43,-73,40
-43,-77,49,Outside defined BAs,-43,-72,45
-43,-77,55,Outside defined BAs,-43,-72,51
-43,-77,61,Outside defined BAs,-43,-71,56
-43,-77,67,Outside defined BAs,-42,-71,61
-43,-71,-53,Outside defined BAs,-43,-74,-43
-43,-71,-47,Outside defined BAs,-43,-74,-37
-43,-71,-41,Outside defined BAs,-43,-73,-32
-43,-71,-35,Outside defined BAs,-43,-73,-26
-43,-71,-29,Outside defined BAs,-42,-72,-21
-43,-71,-23,Outside defined BAs,-42,-72,-15
-43,-71,-17,Left-VisualAssoc (19),-42,-71,-10
-43,-71,-11,Left-VisualAssoc (19),-42,-71,-4
-43,-71,-5,Left-VisualAssoc (19),-42,-70,0
-43,-71,1,Left-VisualAssoc (19),-42,-70,5
-43,-71,7,Left-VisualAssoc (19),-43,-70,10
-43,-71,13,Left-VisualAssoc (19),-43,-69,16
-43,-71,19,Left-VisualAssoc (19),-43,-69,21
-43,-71,25,Left-AngGyrus (39),-43,-69,25
-43,-71,31,Left-AngGyrus (39),-43,-68,30
-43,-71,37,Left-AngGyrus (39),-43,-68,35
-43,-71,43,Left-AngGyrus (39),-43,-67,40
-43,-71,49,Outside defined BAs,-43,-67,45
-43,-71,55,Outside defined BAs,-43,-66,50
-43,-71,61,Outside defined BAs,-43,-66,56
-43,-71,67,Outside defined BAs,-43,-66,61
-43,-65,-53,Outside defined BAs,-43,-69,-43
-43,-65,-47,Outside defined BAs,-43,-68,-37
-43,-65,-41,Outside defined BAs,-42,-68,-32
-43,-65,-35,Outside defined BAs,-42,-67,-26
-43,-65,-29,Outside defined BAs,-42,-67,-21
-43,-65,-23,Outside defined BAs,-42,-66,-15
-43,-65,-17,Left-Fusiform (37),-42,-66,-10
-43,-65,-11,Left-VisualAssoc (19),-42,-65,-4
-43,-65,-5,Left-VisualAssoc (19),-42,-65,0
-43,-65,1,Left-VisualAssoc (19),-42,-64,5
-43,-65,7,Left-VisualAssoc (19),-42,-64,10
-43,-65,13,Left-AngGyrus (39),-42,-64,15
-43,-65,19,Left-AngGyrus (39),-43,-63,20
-43,-65,25,Left-AngGyrus (39),-43,-63,25
-43,-65,31,Left-AngGyrus (39),-43,-63,30
-43,-65,37,Left-AngGyrus (39),-43,-62,35
-43,-65,43,Left-AngGyrus (39),-43,-62,40
-43,-65,49,Left-AngGyrus (39),-43,-61,45
-43,-65,55,Outside defined BAs,-43,-61,50
-43,-65,61,Outside defined BAs,-43,-60,55
-43,-65,67,Outside defined BAs,-43,-60,61
-43,-59,-53,Outside defined BAs,-42,-63,-43
-43,-59,-47,Outside defined BAs,-42,-62,-37
-43,-59,-41,Outside defined BAs,-42,-62,-32
-43,-59,-35,Outside defined BAs,-41,-61,-26
-43,-59,-29,Outside defined BAs,-41,-61,-21
-43,-59,-23,Outside defined BAs,-41,-60,-15
-43,-59,-17,Left-Fusiform (37),-41,-60,-10
-43,-59,-11,Left-Fusiform (37),-41,-59,-4
-43,-59,-5,Left-Fusiform (37),-41,-59,0
-43,-59,1,Left-Fusiform (37),-41,-58,5
-43,-59,7,Outside defined BAs,-42,-58,10
-43,-59,13,Left-AngGyrus (39),-42,-58,15
-43,-59,19,Left-AngGyrus (39),-42,-57,20
-43,-59,25,Left-AngGyrus (39),-43,-57,25
-43,-59,31,Left-AngGyrus (39),-43,-57,30
-43,-59,37,Left-AngGyrus (39),-43,-56,35
-43,-59,43,Left-AngGyrus (39),-43,-56,40
-43,-59,49,Left-AngGyrus (39),-43,-56,45
-43,-59,55,Left-AngGyrus (39),-43,-55,50
-43,-59,61,Outside defined BAs,-43,-55,56
-43,-59,67,Outside defined BAs,-43,-54,61
-43,-53,-53,Outside defined BAs,-42,-57,-43
-43,-53,-47,Outside defined BAs,-42,-56,-37
-43,-53,-41,Outside defined BAs,-41,-56,-32
-43,-53,-35,Outside defined BAs,-41,-55,-26
-43,-53,-29,Outside defined BAs,-41,-55,-21
-43,-53,-23,Left-Fusiform (37),-41,-54,-15
-43,-53,-17,Left-Fusiform (37),-41,-54,-10
-43,-53,-11,Left-Fusiform (37),-41,-53,-4
-43,-53,-5,Outside defined BAs,-41,-53,0
-43,-53,1,Outside defined BAs,-41,-53,5
-43,-53,7,Left-Fusiform (37),-41,-52,10
-43,-53,13,Left-AngGyrus (39),-42,-52,15
-43,-53,19,Left-AngGyrus (39),-42,-52,20
-43,-53,25,Left-AngGyrus (39),-42,-51,25
-43,-53,31,Left-AngGyrus (39),-43,-51,30
-43,-53,37,Left-AngGyrus (39),-43,-51,35
-43,-53,43,Left-AngGyrus (39),-43,-50,40
-43,-53,49,Left-AngGyrus (39),-43,-50,45
-43,-53,55,Left-AngGyrus (39),-43,-50,51
-43,-53,61,Outside defined BAs,-43,-49,56
-43,-53,67,Outside defined BAs,-43,-49,61
-43,-47,-53,Outside defined BAs,-42,-51,-43
-43,-47,-47,Outside defined BAs,-41,-50,-37
-43,-47,-41,Outside defined BAs,-41,-50,-32
-43,-47,-35,Outside defined BAs,-41,-49,-26
-43,-47,-29,Outside defined BAs,-40,-49,-21
-43,-47,-23,Left-Fusiform (37),-40,-48,-15
-43,-47,-17,Left-Fusiform (37),-40,-48,-10
-43,-47,-11,Left-Fusiform (37),-40,-48,-5
-43,-47,-5,Outside defined BAs,-40,-47,0
-43,-47,1,Outside defined BAs,-41,-47,5
-43,-47,7,Outside defined BAs,-41,-46,10
-43,-47,13,Outside defined BAs,-41,-46,15
-43,-47,19,Outside defined BAs,-42,-46,20
-43,-47,25,Outside defined BAs,-42,-45,25
-43,-47,31,Left-AngGyrus (39),-42,-45,30
-43,-47,37,Left-AngGyrus (39),-43,-45,35
-43,-47,43,Left-SupramargGyr (40),-43,-44,40
-43,-47,49,Left-SupramargGyr (40),-43,-44,46
-43,-47,55,Left-SupramargGyr (40),-43,-44,51
-43,-47,61,Outside defined BAs,-43,-43,56
-43,-47,67,Outside defined BAs,-44,-43,61
-43,-41,-53,Outside defined BAs,-41,-44,-43
-43,-41,-47,Outside defined BAs,-41,-44,-37
-43,-41,-41,Outside defined BAs,-41,-44,-32
-43,-41,-35,Outside defined BAs,-40,-43,-27
-43,-41,-29,Left-InfTempGyrus (20),-40,-43,-21
-43,-41,-23,Left-Fusiform (37),-40,-42,-16
-43,-41,-17,Left-Fusiform (37),-40,-42,-10
-43,-41,-11,Outside defined BAs,-40,-42,-5
-43,-41,-5,Outside defined BAs,-40,-41,0
-43,-41,1,Outside defined BAs,-41,-41,5
-43,-41,7,Outside defined BAs,-41,-41,10
-43,-41,13,Outside defined BAs,-41,-40,15
-43,-41,19,Left-SupTempGyrus (22),-41,-40,20
-43,-41,25,Outside defined BAs,-42,-40,25
-43,-41,31,Outside defined BAs,-42,-39,30
-43,-41,37,Left-SupramargGyr (40),-42,-39,35
-43,-41,43,Left-SupramargGyr (40),-43,-39,40
-43,-41,49,Left-SupramargGyr (40),-43,-38,46
-43,-41,55,Left-VisMotor (7),-43,-38,51
-43,-41,61,Left-PrimSensory (1),-43,-37,56
-43,-41,67,Outside defined BAs,-44,-37,61
-43,-35,-53,Outside defined BAs,-41,-38,-43
-43,-35,-47,Outside defined BAs,-41,-38,-38
-43,-35,-41,Outside defined BAs,-41,-37,-32
-43,-35,-35,Outside defined BAs,-40,-37,-27
-43,-35,-29,Outside defined BAs,-40,-37,-21
-43,-35,-23,Left-InfTempGyrus (20),-40,-36,-16
-43,-35,-17,Left-Fusiform (37),-40,-36,-10
-43,-35,-11,Outside defined BAs,-40,-36,-5
-43,-35,-5,Outside defined BAs,-40,-36,0
-43,-35,1,Outside defined BAs,-40,-35,5
-43,-35,7,Outside defined BAs,-41,-35,10
-43,-35,13,Left-PrimAuditory (41),-41,-35,15
-43,-35,19,Left-SupramargGyr (40),-41,-34,20
-43,-35,25,Outside defined BAs,-42,-34,25
-43,-35,31,Outside defined BAs,-42,-33,30
-43,-35,37,Left-SupramargGyr (40),-42,-33,35
-43,-35,43,Left-PrimSensory (1),-43,-33,40
-43,-35,49,Left-PrimSensory (1),-43,-32,45
-43,-35,55,Left-PrimSensory (1),-43,-32,51
-43,-35,61,Left-PrimSensory (1),-43,-32,56
-43,-35,67,Left-PrimSensory (1),-44,-31,61
-43,-29,-53,Outside defined BAs,-41,-32,-43
-43,-29,-47,Outside defined BAs,-41,-32,-38
-43,-29,-41,Outside defined BAs,-41,-31,-32
-43,-29,-35,Outside defined BAs,-40,-31,-27
-43,-29,-29,Outside defined BAs,-40,-31,-21
-43,-29,-23,Left-InfTempGyrus (20),-40,-30,-16
-43,-29,-17,Left-InfTempGyrus (20),-40,-30,-11
-43,-29,-11,Outside defined BAs,-40,-30,-5
-43,-29,-5,Outside defined BAs,-40,-30,0
-43,-29,1,Outside defined BAs,-40,-29,4
-43,-29,7,Left-PrimAuditory (41),-41,-29,9
-43,-29,13,Left-SupramargGyr (40),-41,-29,15
-43,-29,19,Left-SupramargGyr (40),-41,-28,20
-43,-29,25,Outside defined BAs,-41,-28,25
-43,-29,31,Outside defined BAs,-42,-28,30
-43,-29,37,Left-SupramargGyr (40),-42,-27,35
-43,-29,43,Left-SupramargGyr (40),-42,-27,40
-43,-29,49,Left-PrimSensory (1),-43,-26,45
-43,-29,55,Left-PrimSensory (1),-43,-26,50
-43,-29,61,Left-PrimSensory (1),-43,-26,56
-43,-29,67,Outside defined BAs,-43,-25,61
-43,-23,-53,Outside defined BAs,-41,-26,-43
-43,-23,-47,Outside defined BAs,-41,-26,-38
-43,-23,-41,Outside defined BAs,-41,-26,-32
-43,-23,-35,Outside defined BAs,-40,-25,-27
-43,-23,-29,Left-InfTempGyrus (20),-40,-25,-22
-43,-23,-23,Left-InfTempGyrus (20),-40,-25,-16
-43,-23,-17,Outside defined BAs,-40,-24,-11
-43,-23,-11,Outside defined BAs,-40,-24,-5
-43,-23,-5,Outside defined BAs,-40,-24,0
-43,-23,1,Left-PrimAuditory (41),-41,-24,4
-43,-23,7,Left-PrimAuditory (41),-41,-23,9
-43,-23,13,Left-PrimAuditory (41),-41,-23,14
-43,-23,19,Left-PrimSensory (1),-41,-23,19
-43,-23,25,Outside defined BAs,-41,-22,25
-43,-23,31,Outside defined BAs,-42,-22,30
-43,-23,37,Left-PrimSensory (1),-42,-21,35
-43,-23,43,Left-PrimSensory (1),-42,-21,40
-43,-23,49,Left-PrimSensory (1),-43,-21,45
-43,-23,55,Left-PrimSensory (1),-43,-20,50
-43,-23,61,Left-PrimMotor (4),-43,-20,56
-43,-23,67,Outside defined BAs,-43,-19,61
-43,-17,-53,Outside defined BAs,-41,-21,-44
-43,-17,-47,Outside defined BAs,-41,-20,-38
-43,-17,-41,Outside defined BAs,-41,-20,-33
-43,-17,-35,Left-InfTempGyrus (20),-41,-19,-27
-43,-17,-29,Left-InfTempGyrus (20),-41,-19,-22
-43,-17,-23,Left-InfTempGyrus (20),-40,-19,-16
-43,-17,-17,Outside defined BAs,-40,-19,-11
-43,-17,-11,Outside defined BAs,-40,-19,-6
-43,-17,-5,Left-SupTempGyrus (22),-41,-18,0
-43,-17,1,Left-PrimAuditory (41),-41,-18,4
-43,-17,7,Left-PrimAuditory (41),-41,-18,9
-43,-17,13,Left-PrimSensory (1),-41,-17,14
-43,-17,19,Left-PrimSensory (1),-41,-17,19
-43,-17,25,Outside defined BAs,-41,-17,25
-43,-17,31,Left-PrimSensory (1),-42,-16,30
-43,-17,37,Left-PrimSensory (1),-42,-16,35
-43,-17,43,Left-PrimMotor (4),-42,-15,40
-43,-17,49,Left-PrimMotor (4),-43,-15,45
-43,-17,55,Left-PrimMotor (4),-43,-14,50
-43,-17,61,Left-PrimMotor (4),-43,-14,56
-43,-17,67,Outside defined BAs,-43,-13,61
-43,-11,-53,Outside defined BAs,-42,-15,-44
-43,-11,-47,Outside defined BAs,-41,-15,-38
-43,-11,-41,Left-InfTempGyrus (20),-41,-14,-33
-43,-11,-35,Left-InfTempGyrus (20),-41,-14,-27
-43,-11,-29,Left-InfTempGyrus (20),-41,-14,-22
-43,-11,-23,Outside defined BAs,-41,-13,-16
-43,-11,-17,Outside defined BAs,-41,-13,-11
-43,-11,-11,Left-SupTempGyrus (22),-41,-13,-6
-43,-11,-5,Left-Insula (13),-41,-13,0
-43,-11,1,Left-Insula (13),-41,-12,4
-43,-11,7,Left-Insula (13),-41,-12,9
-43,-11,13,Left-PrimMotor (4),-41,-12,14
-43,-11,19,Left-PrimMotor (4),-41,-11,19
-43,-11,25,Outside defined BAs,-41,-11,24
-43,-11,31,Left-PrimMotor (4),-42,-10,30
-43,-11,37,Left-PreMot+SuppMot (6),-42,-10,35
-43,-11,43,Left-PreMot+SuppMot (6),-42,-9,40
-43,-11,49,Left-PrimMotor (4),-43,-9,45
-43,-11,55,Left-PreMot+SuppMot (6),-43,-8,50
-43,-11,61,Left-PreMot+SuppMot (6),-43,-8,56
-43,-11,67,Outside defined BAs,-43,-7,61
-43,-5,-53,Outside defined BAs,-42,-10,-44
-43,-5,-47,Outside defined BAs,-42,-9,-38
-43,-5,-41,Left-InfTempGyrus (20),-42,-9,-33
-43,-5,-35,Left-InfTempGyrus (20),-41,-8,-27
-43,-5,-29,Left-InfTempGyrus (20),-41,-8,-22
-43,-5,-23,Outside defined BAs,-41,-8,-16
-43,-5,-17,Outside defined BAs,-41,-8,-11
-43,-5,-11,Left-SupTempGyrus (22),-41,-7,-6
-43,-5,-5,Left-Insula (13),-41,-7,0
-43,-5,1,Left-Insula (13),-41,-7,4
-43,-5,7,Left-PreMot+SuppMot (6),-41,-7,9
-43,-5,13,Left-PrimMotor (4),-41,-6,14
-43,-5,19,Outside defined BAs,-41,-6,19
-43,-5,25,Outside defined BAs,-41,-5,24
-43,-5,31,Left-PreMot+SuppMot (6),-41,-5,30
-43,-5,37,Left-PreMot+SuppMot (6),-42,-4,35
-43,-5,43,Left-PreMot+SuppMot (6),-42,-3,40
-43,-5,49,Left-PreMot+SuppMot (6),-42,-3,45
-43,-5,55,Left-PreMot+SuppMot (6),-43,-2,50
-43,-5,61,Left-PreMot+SuppMot (6),-43,-2,56
-43,-5,67,Outside defined BAs,-43,-1,61
-43,1,-53,Outside defined BAs,-42,-4,-44
-43,1,-47,Outside defined BAs,-42,-4,-39
-43,1,-41,Left-InfTempGyrus (20),-42,-3,-33
-43,1,-35,Left-InfTempGyrus (20),-42,-3,-27
-43,1,-29,Outside defined BAs,-42,-3,-22
-43,1,-23,Outside defined BAs,-41,-2,-16
-43,1,-17,Left-SupTempGyrus (22),-41,-2,-11
-43,1,-11,Left-SupTempGyrus (22),-41,-2,-6
-43,1,-5,Left-Insula (13),-41,-2,0
-43,1,1,Left-Insula (13),-41,-1,4
-43,1,7,Left-Insula (13),-41,-1,9
-43,1,13,Left-PreMot+SuppMot (6),-41,0,14
-43,1,19,Outside defined BAs,-41,0,19
